generation,cost_obj1,aep_obj2
31,              879965174.4,              118893873.6
31,             1755281098.9,              218587003.5
31,             1826308423.2,              233529868.7
31,              882790677.2,              120604913.7
31,              548218359.2,               60294140.5
31,              760659386.7,               95987897.8
31,             1388825880.0,              190244051.0
31,             1189218921.4,              155532390.7
31,             1248247297.0,              164419479.6
31,             1756729897.4,              220102996.7
31,              866321216.2,              116880276.4
31,             1929667732.4,              245794857.2
31,             1738809386.3,              215854450.3
31,             1141080900.5,              144394499.6
31,             1669746459.7,              206220842.4
31,             1160474223.7,              148818192.1
31,             1800992188.3,              229807752.5
31,             1186942109.4,              152755151.6
31,             1113333958.1,              137451497.8
31,              548218359.2,               60294140.5
31,             1845662426.7,              235930624.4
31,             1539481267.5,              196231918.6
31,             1248247297.0,              164419479.6
31,             1406796045.6,              195431637.0
31,              735474971.9,               88384520.3
31,             1127487269.5,              143214052.7
31,             1586986312.2,              202303885.0
31,             1248247297.0,              164419479.6
31,              795843004.5,              101213436.2
31,             1117001134.2,              141289029.3
31,              804456018.2,              104227913.3
31,             1897213126.3,              240830723.7
31,             1257903188.9,              165049482.3
31,             1297467659.7,              176620997.3
31,              665865997.2,               75342641.5
31,              808722718.0,              105038000.0
31,             1239888807.1,              164025532.2
31,             1278563555.8,              170117734.4
31,             1204126893.9,              156150049.9
31,              905574023.4,              126857156.3
31,              912674127.6,              131095970.3
31,              800616601.8,              101535342.5
31,             1110657689.8,              136650982.8
31,             1198626249.9,              156029102.2
31,             1233733007.5,              161273652.7
31,              897572302.9,              124356252.7
31,             1704294541.9,              211001292.5
31,              912521633.8,              128791607.8
31,             1265802880.7,              166015984.6
31,             1658616366.8,              203859087.6
31,             1273373237.0,              168370898.7
31,             1111892997.6,              136771341.6
31,              904795214.8,              124815881.9
31,             1830478045.6,              233921885.9
31,              868448243.4,              118239802.9
31,              826871094.9,              111482659.1
31,             1125295348.7,              142258154.3
31,             1327101949.3,              177726005.6
31,             1144503882.2,              146208465.7
31,              739690262.9,               92005399.3
31,              705145976.1,               83194000.0
31,              801143271.5,              101604708.7
31,             1225998558.0,              161192901.6
31,             1554257125.3,              196665312.1
31,              746526362.7,               92192510.8
31,              855812841.1,              116597424.8
31,              721299315.1,               87474964.5
31,              908739319.6,              127899625.8
31,             1165505126.5,              150918737.4
31,              853761292.1,              112922152.5
31,             1794674302.6,              223340761.7
31,             1386506514.7,              189287048.2
31,             1667495945.3,              205612139.6
31,             2061621178.0,              250623375.7
31,              882719675.1,              119168403.5
31,             1331383285.2,              180788349.1
31,             2055463780.1,              250308685.3
31,             1208696080.3,              157314736.4
31,             1737635956.6,              214290675.3
31,             1257903188.9,              165049482.3
31,              686068953.4,               81289792.4
31,             1262674878.8,              165359285.5
32,              548218359.2,               60294140.5
32,             2106904583.0,              258413585.8
32,              852512047.7,              115100593.5
32,             1734618794.3,              214241340.9
32,             2061621178.0,              250623375.7
32,              665865997.2,               75342641.5
32,             1340520274.5,              182701382.1
32,             1262674878.8,              165359285.5
32,              879965174.4,              118893873.6
32,             1406796045.6,              195431637.0
32,              548218359.2,               60294140.5
32,              897572302.9,              124356252.7
32,              751108390.3,               95750888.6
32,              845797162.5,              111868057.3
32,             1388825880.0,              190244051.0
32,             1165505126.5,              150918737.4
32,             1864249590.6,              238763987.5
32,             1800992188.3,              229807752.5
32,              686068953.4,               81289792.4
32,              904795214.8,              124815881.9
32,             1327101949.3,              177726005.6
32,              908739319.6,              127899625.8
32,             1273373237.0,              168370898.7
32,             1117001134.2,              141289029.3
32,              882719675.1,              119168403.5
32,              912674127.6,              131095970.3
32,              705145976.1,               83194000.0
32,              855812841.1,              116597424.8
32,             1239888807.1,              164025532.2
32,              760659386.7,               95987897.8
32,              548218359.2,               60294140.5
32,              908879035.2,              127977647.5
32,             1204126893.9,              156150049.9
32,             1248247297.0,              164419479.6
32,             1265802880.7,              166015984.6
32,             1108715231.8,              138530275.9
32,             1279120517.2,              173394431.7
32,             1550821507.7,              199066859.5
32,             1099106525.4,              137725037.1
32,             1162257486.6,              150534800.9
32,              804456018.2,              104227913.3
32,             1160474223.7,              148818192.1
32,              795843004.5,              101213436.2
32,             1144503882.2,              146208465.7
32,             1773734555.7,              225340126.1
32,             1582500697.7,              200241520.6
32,             1225998558.0,              161192901.6
32,             1400672042.0,              193576436.8
32,             1669746459.7,              206220842.4
32,             1929667732.4,              245794857.2
32,             1658616366.8,              203859087.6
32,             1887928257.1,              242780812.0
32,              826871094.9,              111482659.1
32,             1586986312.2,              202303885.0
32,             1198626249.9,              156029102.2
32,             1257903188.9,              165049482.3
32,              959556506.0,              132133351.8
32,             1788205841.9,              226622618.3
32,              945791304.3,              131721347.2
32,             1365091626.0,              185198859.1
32,              801143271.5,              101604708.7
32,             1189124088.8,              152824199.9
32,              739690262.9,               92005399.3
32,              912521633.8,              128791607.8
32,             1099060616.9,              135530717.2
32,              721299315.1,               87474964.5
32,              894265494.7,              123418447.4
32,              905574023.4,              126857156.3
32,             1274392581.9,              168395184.9
32,             1826308423.2,              233529868.7
32,             1208696080.3,              157314736.4
32,             1248247297.0,              164419479.6
32,             1248247297.0,              164419479.6
32,              866321216.2,              116880276.4
32,             1257903188.9,              165049482.3
32,              967319692.0,              134628376.2
32,              964313174.0,              133891368.2
32,             1141080900.5,              144394499.6
32,             1845662426.7,              235930624.4
32,              808722718.0,              105038000.0
32,             1278563555.8,              170117734.4
32,              821794048.9,              106472042.6
32,             1224270335.3,              157426425.7
32,             1189218921.4,              155532390.7
32,              766656858.1,               97076807.3
32,             1738551600.1,              221563297.4
32,              746526362.7,               92192510.8
32,              800616601.8,              101535342.5
32,              868448243.4,              118239802.9
32,             1125295348.7,              142258154.3
32,             1297467659.7,              176620997.3
32,             1539481267.5,              196231918.6
32,             2055463780.1,              250308685.3
32,             1830478045.6,              233921885.9
32,             1257903188.9,              165049482.3
32,              735474971.9,               88384520.3
32,             1667495945.3,              205612139.6
32,             1233733007.5,              161273652.7
32,             1736814260.9,              214631173.9
32,             1384621559.5,              188251296.9
33,              548218359.2,               60294140.5
33,             2106904583.0,              258413585.8
33,             1095123956.8,              137355960.7
33,             1272925407.9,              167340388.4
33,              852512047.7,              115100593.5
33,              810493466.7,              109739327.3
33,              881112271.1,              121383923.4
33,             1830478045.6,              233921885.9
33,             1279120517.2,              173394431.7
33,              912521633.8,              128791607.8
33,             1248247297.0,              164419479.6
33,              839840245.2,              113171242.7
33,              868448243.4,              118239802.9
33,              685453247.1,               78465449.4
33,             1864249590.6,              238763987.5
33,             1165505126.5,              150918737.4
33,             2061621178.0,              250623375.7
33,             1189124088.8,              152824199.9
33,             1257903188.9,              165049482.3
33,             1273373237.0,              168370898.7
33,             1929667732.4,              245794857.2
33,              801143271.5,              101604708.7
33,             1725294701.1,              212665690.3
33,              686068953.4,               81289792.4
33,              897572302.9,              124356252.7
33,              905187017.0,              127151390.6
33,              804456018.2,              104227913.3
33,             1550821507.7,              199066859.5
33,             1738551600.1,              221563297.4
33,              751108390.3,               95750888.6
33,              800616601.8,              101535342.5
33,             1539481267.5,              196231918.6
33,             1248247297.0,              164419479.6
33,             1773734555.7,              225340126.1
33,             1384621559.5,              188251296.9
33,              710610287.9,               86432241.9
33,             1278563555.8,              170117734.4
33,              548218359.2,               60294140.5
33,             1125295348.7,              142258154.3
33,              908739319.6,              127899625.8
33,              548218359.2,               60294140.5
33,              963524147.1,              134378645.5
33,             1239888807.1,              164025532.2
33,             1262674878.8,              165359285.5
33,             1189218921.4,              155532390.7
33,              866321216.2,              116880276.4
33,             1221444843.6,              162350465.9
33,             1160474223.7,              148818192.1
33,              721299315.1,               87474964.5
33,             1681692876.3,              210776312.1
33,              795843004.5,              101213436.2
33,              808722718.0,              105038000.0
33,              705145976.1,               83194000.0
33,             1204126893.9,              156150049.9
33,             1248247297.0,              164419479.6
33,              826871094.9,              111482659.1
33,             1887928257.1,              242780812.0
33,             1265802880.7,              166015984.6
33,             1365091626.0,              185198859.1
33,             1788205841.9,              226622618.3
33,             1141080900.5,              144394499.6
33,              735474971.9,               88384520.3
33,             1144503882.2,              146208465.7
33,              904795214.8,              124815881.9
33,              905999765.2,              127492995.9
33,             1117001134.2,              141289029.3
33,             1586986312.2,              202303885.0
33,              760659386.7,               95987897.8
33,              894265494.7,              123418447.4
33,             1695771303.5,              211292515.1
33,             1177052979.0,              152194627.6
33,              739690262.9,               92005399.3
33,              959556506.0,              132133351.8
33,             1816607416.4,              232479360.5
33,             1864249590.6,              238763987.5
33,             1198626249.9,              156029102.2
33,              908879035.2,              127977647.5
33,             1669746459.7,              206220842.4
33,             1364090580.2,              185066023.5
33,             1257903188.9,              165049482.3
33,             2055463780.1,              250308685.3
33,             1108715231.8,              138530275.9
33,             1582500697.7,              200241520.6
33,             1113445144.3,              138731511.5
33,             1658616366.8,              203859087.6
33,             1340520274.5,              182701382.1
33,             1274392581.9,              168395184.9
33,             1327101949.3,              177726005.6
33,              665865997.2,               75342641.5
33,             1162257486.6,              150534800.9
33,              766656858.1,               97076807.3
33,             1099106525.4,              137725037.1
33,              912674127.6,              131095970.3
33,              945791304.3,              131721347.2
33,              879965174.4,              118893873.6
33,             1406796045.6,              195431637.0
33,              967319692.0,              134628376.2
33,             1826308423.2,              233529868.7
33,              746526362.7,               92192510.8
33,              855812841.1,              116597424.8
34,              548218359.2,               60294140.5
34,             2106904583.0,              258413585.8
34,             1184629544.1,              152293502.4
34,             1843270593.0,              236692473.9
34,             1695771303.5,              211292515.1
34,             1248247297.0,              164419479.6
34,             1117001134.2,              141289029.3
34,              771163477.6,               99832562.9
34,              908879035.2,              127977647.5
34,              751108390.3,               95750888.6
34,             1550821507.7,              199066859.5
34,              665865997.2,               75342641.5
34,             1887928257.1,              242780812.0
34,             1257903188.9,              165049482.3
34,             1759789836.8,              224294172.7
34,              710610287.9,               86432241.9
34,              739690262.9,               92005399.3
34,             1363412814.9,              186927150.5
34,              548218359.2,               60294140.5
34,             1262674878.8,              165359285.5
34,             1162257486.6,              150534800.9
34,              846469761.7,              113536587.4
34,              868448243.4,              118239802.9
34,             1816607416.4,              232479360.5
34,              795843004.5,              101213436.2
34,             1738551600.1,              221563297.4
34,              760659386.7,               95987897.8
34,              873584204.1,              118710276.9
34,              945791304.3,              131721347.2
34,             1097953399.8,              138169260.5
34,             1272925407.9,              167340388.4
34,             1257903188.9,              165049482.3
34,             1711168476.8,              213551380.5
34,             1321132554.7,              175690000.6
34,              548218359.2,               60294140.5
34,             1864249590.6,              238763987.5
34,             1669746459.7,              206220842.4
34,              963524147.1,              134378645.5
34,             1857442673.8,              236989953.5
34,             1586986312.2,              202303885.0
34,              800616601.8,              101535342.5
34,              705145976.1,               83194000.0
34,             1236038074.2,              164103462.4
34,             1929667732.4,              245794857.2
34,             1265802880.7,              166015984.6
34,              686068953.4,               81289792.4
34,              766656858.1,               97076807.3
34,             1248247297.0,              164419479.6
34,             1681692876.3,              210776312.1
34,             1202687707.5,              156920464.7
34,              722491126.6,               89344484.9
34,             1165505126.5,              150918737.4
34,             1160474223.7,              148818192.1
34,              855812841.1,              116597424.8
34,             1338223962.0,              181011372.9
34,             1125295348.7,              142258154.3
34,             1826308423.2,              233529868.7
34,              866321216.2,              116880276.4
34,             1095123956.8,              137355960.7
34,              912674127.6,              131095970.3
34,              800990993.3,              105863803.9
34,             1187864583.4,              154725304.2
34,              873954594.2,              119709538.2
34,             1582500697.7,              200241520.6
34,              881112271.1,              121383923.4
34,             1137324883.1,              144569804.7
34,              912521633.8,              128791607.8
34,              826871094.9,              111482659.1
34,             1384621559.5,              188251296.9
34,             1248247297.0,              164419479.6
34,             1278563555.8,              170117734.4
34,             1830478045.6,              233921885.9
34,             1294650271.7,              175380114.9
34,             1773734555.7,              225340126.1
34,             1327101949.3,              177726005.6
34,              881931726.1,              122779195.4
34,             1177052979.0,              152194627.6
34,              967319692.0,              134628376.2
34,             1105614826.8,              139893826.8
34,             1144503882.2,              146208465.7
34,              810493466.7,              109739327.3
34,              746526362.7,               92192510.8
34,             1656773935.6,              205340660.1
34,             1340520274.5,              182701382.1
34,             1788205841.9,              226622618.3
34,             1279120517.2,              173394431.7
34,              721299315.1,               87474964.5
34,              881138659.5,              121549488.9
34,              852512047.7,              115100593.5
34,             1189218921.4,              155532390.7
34,             1585927103.9,              200484627.2
34,             1385963596.7,              190691329.4
34,              908739319.6,              127899625.8
34,             2061621178.0,              250623375.7
34,             2055463780.1,              250308685.3
34,              959556506.0,              132133351.8
34,              905999765.2,              127492995.9
34,             1274392581.9,              168395184.9
34,             1864249590.6,              238763987.5
34,              897572302.9,              124356252.7
35,              548218359.2,               60294140.5
35,             2106904583.0,              258413585.8
35,             1404277301.4,              193766935.8
35,             1873962952.4,              239614617.4
35,              548218359.2,               60294140.5
35,              908739319.6,              127899625.8
35,              686068953.4,               81289792.4
35,             1144503882.2,              146208465.7
35,              721299315.1,               87474964.5
35,              846469761.7,              113536587.4
35,             2055463780.1,              250308685.3
35,             1105614826.8,              139893826.8
35,             1864249590.6,              238763987.5
35,             1758781879.4,              223429712.8
35,              905999765.2,              127492995.9
35,             1889297477.6,              246693520.4
35,             1843270593.0,              236692473.9
35,              963524147.1,              134378645.5
35,              548218359.2,               60294140.5
35,             1097953399.8,              138169260.5
35,             1550821507.7,              199066859.5
35,              912521633.8,              128791607.8
35,              881138659.5,              121549488.9
35,              739690262.9,               92005399.3
35,             1160474223.7,              148818192.1
35,              881112271.1,              121383923.4
35,             1681692876.3,              210776312.1
35,             1586986312.2,              202303885.0
35,             1300193161.8,              175759962.8
35,             1155283412.5,              147193272.1
35,              908879035.2,              127977647.5
35,             1187864583.4,              154725304.2
35,             1736577917.7,              216191478.0
35,              959556506.0,              132133351.8
35,              945791304.3,              131721347.2
35,              852512047.7,              115100593.5
35,             1826308423.2,              233529868.7
35,              855812841.1,              116597424.8
35,              810493466.7,              109739327.3
35,             1306617568.5,              176089906.9
35,              873584204.1,              118710276.9
35,             1830478045.6,              233921885.9
35,              800616601.8,              101535342.5
35,             1738551600.1,              221563297.4
35,              800990993.3,              105863803.9
35,             1327101949.3,              177726005.6
35,             1173903432.5,              152742500.6
35,             1711168476.8,              213551380.5
35,              762132329.2,               97107311.0
35,              912674127.6,              131095970.3
35,             1172306948.2,              151366880.5
35,             1125295348.7,              142258154.3
35,             1248247297.0,              164419479.6
35,              826871094.9,              111482659.1
35,             1137324883.1,              144569804.7
35,             1236038074.2,              164103462.4
35,             1569384389.6,              200601263.3
35,             1857442673.8,              236989953.5
35,             1248247297.0,              164419479.6
35,              868448243.4,              118239802.9
35,             1248247297.0,              164419479.6
35,              722491126.6,               89344484.9
35,             1390655596.8,              191385232.4
35,              881931726.1,              122779195.4
35,             1162257486.6,              150534800.9
35,             1263829320.4,              167830288.5
35,             1262674878.8,              165359285.5
35,             1215671913.6,              159079787.1
35,              710610287.9,               86432241.9
35,             1540669818.3,              194360982.1
35,             1759789836.8,              224294172.7
35,             1117001134.2,              141289029.3
35,             1165505126.5,              150918737.4
35,              897572302.9,              124356252.7
35,              795843004.5,              101213436.2
35,             1338223962.0,              181011372.9
35,             1773734555.7,              225340126.1
35,             1095123956.8,              137355960.7
35,              746526362.7,               92192510.8
35,              873954594.2,              119709538.2
35,             1357769309.5,              188409269.2
35,             1294650271.7,              175380114.9
35,             2061621178.0,              250623375.7
35,             1279120517.2,              173394431.7
35,              967319692.0,              134628376.2
35,             1788205841.9,              226622618.3
35,              760659386.7,               95987897.8
35,              771163477.6,               99832562.9
35,             1835874173.8,              235659585.2
35,             1340244276.8,              184446567.0
35,             1257903188.9,              165049482.3
35,             1274392581.9,              168395184.9
35,             1690325177.6,              212085979.0
35,             1257903188.9,              165049482.3
35,             1227043178.8,              161568847.5
35,              751108390.3,               95750888.6
35,              866321216.2,              116880276.4
35,              665865997.2,               75342641.5
35,             1816607416.4,              232479360.5
35,             1864249590.6,              238763987.5
36,              548218359.2,               60294140.5
36,             2106904583.0,              258413585.8
36,             1854651459.0,              237234014.2
36,             1318614749.0,              176314076.4
36,              744590582.9,               93664848.4
36,              957499536.9,              133739112.5
36,             2061621178.0,              250623375.7
36,             1690325177.6,              212085979.0
36,             1263829320.4,              167830288.5
36,             1681692876.3,              210776312.1
36,              665865997.2,               75342641.5
36,              912521633.8,              128791607.8
36,             1864249590.6,              238763987.5
36,              721299315.1,               87474964.5
36,             1306617568.5,              176089906.9
36,             1117001134.2,              141289029.3
36,              548218359.2,               60294140.5
36,              810493466.7,              109739327.3
36,              832546398.8,              113644808.5
36,              967319692.0,              134628376.2
36,             1206524478.2,              156097514.1
36,             1105614826.8,              139893826.8
36,             1788205841.9,              226622618.3
36,             1137324883.1,              144569804.7
36,             1279120517.2,              173394431.7
36,             1125295348.7,              142258154.3
36,             1738551600.1,              221563297.4
36,              912674127.6,              131095970.3
36,             1144503882.2,              146208465.7
36,              881931726.1,              122779195.4
36,             1215671913.6,              159079787.1
36,              856101911.5,              117871804.9
36,             1540669818.3,              194360982.1
36,             1587712060.8,              204197166.5
36,              739690262.9,               92005399.3
36,              686068953.4,               81289792.4
36,             1173903432.5,              152742500.6
36,             1165505126.5,              150918737.4
36,             1236038074.2,              164103462.4
36,             1238581181.8,              166657905.2
36,             1097953399.8,              138169260.5
36,              548218359.2,               60294140.5
36,             1889297477.6,              246693520.4
36,             1758781879.4,              223429712.8
36,             1273538439.7,              170000115.1
36,             1155283412.5,              147193272.1
36,              952080250.5,              133027868.6
36,             1390655596.8,              191385232.4
36,             1388152664.9,              188936606.0
36,              908739319.6,              127899625.8
36,              800616601.8,              101535342.5
36,              854576264.6,              117479792.7
36,              826871094.9,              111482659.1
36,             1736577917.7,              216191478.0
36,             1095123956.8,              137355960.7
36,             2064713071.8,              254678232.4
36,              881476410.7,              122228893.2
36,             1864249590.6,              238763987.5
36,             1390138730.1,              190259637.6
36,             1187864583.4,              154725304.2
36,             1128973615.9,              142392573.1
36,             1227043178.8,              161568847.5
36,             1160474223.7,              148818192.1
36,              771163477.6,               99832562.9
36,             1110112176.6,              139901956.5
36,             1550472346.3,              196717360.6
36,              710610287.9,               86432241.9
36,              905999765.2,              127492995.9
36,             1294650271.7,              175380114.9
36,              795843004.5,              101213436.2
36,             1569384389.6,              200601263.3
36,             1404277301.4,              193766935.8
36,              908879035.2,              127977647.5
36,             1332805847.7,              181243559.8
36,             1137381750.9,              145706232.6
36,             1572193288.3,              202553258.2
36,             1711168476.8,              213551380.5
36,              902275082.9,              126966404.4
36,             1172306948.2,              151366880.5
36,              897572302.9,              124356252.7
36,              762132329.2,               97107311.0
36,             1830478045.6,              233921885.9
36,             1759789836.8,              224294172.7
36,              751108390.3,               95750888.6
36,             1320370512.9,              180384640.0
36,              847999394.0,              115746734.7
36,              945791304.3,              131721347.2
36,             1300193161.8,              175759962.8
36,             1550821507.7,              199066859.5
36,              870407509.5,              121678202.7
36,             1162257486.6,              150534800.9
36,             1835874173.8,              235659585.2
36,             1826308423.2,              233529868.7
36,              760659386.7,               95987897.8
36,              800990993.3,              105863803.9
36,              722491126.6,               89344484.9
36,              868448243.4,              118239802.9
36,              963524147.1,              134378645.5
36,             1816607416.4,              232479360.5
36,             1340244276.8,              184446567.0
37,              548218359.2,               60294140.5
37,             2127524686.7,              265252302.8
37,             1839196704.4,              236005258.8
37,             1854651459.0,              237234014.2
37,              548218359.2,               60294140.5
37,              709666808.8,               87015910.4
37,             1681692876.3,              210776312.1
37,             1184788311.8,              154118893.8
37,             1572193288.3,              202553258.2
37,              870407509.5,              121678202.7
37,             1332805847.7,              181243559.8
37,             1758781879.4,              223429712.8
37,              810493466.7,              109739327.3
37,             1238581181.8,              166657905.2
37,             1390138730.1,              190259637.6
37,             1409464702.5,              193844790.3
37,             2106904583.0,              258413585.8
37,             1788205841.9,              226622618.3
37,              760659386.7,               95987897.8
37,              905999765.2,              127492995.9
37,             1279120517.2,              173394431.7
37,              800990993.3,              105863803.9
37,              775134790.1,               99966718.2
37,             1275654824.5,              171403083.9
37,              854576264.6,              117479792.7
37,             1227043178.8,              161568847.5
37,             1587712060.8,              204197166.5
37,              881931726.1,              122779195.4
37,              771163477.6,               99832562.9
37,             1540669818.3,              194360982.1
37,             1557728521.2,              199563553.6
37,             1110112176.6,              139901956.5
37,             1201541396.4,              159632338.5
37,             1388152664.9,              188936606.0
37,              786277582.3,              101447908.6
37,              548218359.2,               60294140.5
37,              739690262.9,               92005399.3
37,             1889297477.6,              246693520.4
37,              860553160.5,              119276041.3
37,             1379664975.1,              184997595.2
37,              963524147.1,              134378645.5
37,              832546398.8,              113644808.5
37,             1835874173.8,              235659585.2
37,              686068953.4,               81289792.4
37,             1340244276.8,              184446567.0
37,              762132329.2,               97107311.0
37,             1759789836.8,              224294172.7
37,             1165505126.5,              150918737.4
37,             1097953399.8,              138169260.5
37,             1736577917.7,              216191478.0
37,             2064713071.8,              254678232.4
37,             1273538439.7,              170000115.1
37,             1160474223.7,              148818192.1
37,             1404277301.4,              193766935.8
37,             1263829320.4,              167830288.5
37,             1213794803.3,              160081861.0
37,             1105614826.8,              139893826.8
37,             1136719169.2,              146018319.1
37,             1162257486.6,              150534800.9
37,             1187864583.4,              154725304.2
37,              952080250.5,              133027868.6
37,              902275082.9,              126966404.4
37,              847999394.0,              115746734.7
37,             1721507894.4,              213579538.5
37,             1931959038.1,              247043755.3
37,             1173903432.5,              152742500.6
37,             1864249590.6,              238763987.5
37,             1287374390.5,              177438318.4
37,              721299315.1,               87474964.5
37,              826871094.9,              111482659.1
37,             1864249590.6,              238763987.5
37,              912674127.6,              131095970.3
37,             1390655596.8,              191385232.4
37,             1398628834.0,              191771023.5
37,             1095123956.8,              137355960.7
37,             1810509470.2,              228174882.7
37,             1125295348.7,              142258154.3
37,             1117001134.2,              141289029.3
37,             1104330495.0,              139064424.7
37,              885809469.2,              123469554.8
37,             1830478045.6,              233921885.9
37,             1320370512.9,              180384640.0
37,              945791304.3,              131721347.2
37,             1569384389.6,              200601263.3
37,             1172306948.2,              151366880.5
37,             1128973615.9,              142392573.1
37,              800616601.8,              101535342.5
37,              908879035.2,              127977647.5
37,              908739319.6,              127899625.8
37,              967319692.0,              134628376.2
37,             1690325177.6,              212085979.0
37,             1571910064.7,              201375552.4
37,              722491126.6,               89344484.9
37,             1149399800.8,              147603849.0
37,              897572302.9,              124356252.7
37,              856101911.5,              117871804.9
37,             1550472346.3,              196717360.6
37,             1811253780.1,              233680124.6
37,              881476410.7,              122228893.2
37,             1236038074.2,              164103462.4
38,              548218359.2,               60294140.5
38,             2127524686.7,              265252302.8
38,             1790870180.7,              227105625.7
38,             1422933764.5,              195249803.8
38,              686068953.4,               81289792.4
38,              548218359.2,               60294140.5
38,              548218359.2,               60294140.5
38,             1187864583.4,              154725304.2
38,              902275082.9,              126966404.4
38,             1149399800.8,              147603849.0
38,             1889297477.6,              246693520.4
38,             1136719169.2,              146018319.1
38,             1569384389.6,              200601263.3
38,              854576264.6,              117479792.7
38,             1238581181.8,              166657905.2
38,             1117001134.2,              141289029.3
38,             1556764778.1,              198844728.3
38,             1227043178.8,              161568847.5
38,             1811253780.1,              233680124.6
38,             1793673169.3,              231271002.8
38,              967319692.0,              134628376.2
38,             1324654286.7,              182193925.3
38,             1572193288.3,              202553258.2
38,              826871094.9,              111482659.1
38,             2106904583.0,              258413585.8
38,              885809469.2,              123469554.8
38,              709666808.8,               87015910.4
38,              800990993.3,              105863803.9
38,             1105105027.9,              139266152.9
38,             1125295348.7,              142258154.3
38,              762132329.2,               97107311.0
38,              856101911.5,              117871804.9
38,             1390138730.1,              190259637.6
38,             1587712060.8,              204197166.5
38,             1340244276.8,              184446567.0
38,              831880823.5,              113137866.3
38,             1159660641.0,              152194647.8
38,             1557728521.2,              199563553.6
38,              908879035.2,              127977647.5
38,             1267665579.6,              167975430.5
38,              722491126.6,               89344484.9
38,              870407509.5,              121678202.7
38,              945791304.3,              131721347.2
38,             1758781879.4,              223429712.8
38,              781562621.5,              103909124.6
38,              891580469.1,              125192012.9
38,              739690262.9,               92005399.3
38,             1273538439.7,              170000115.1
38,              905999765.2,              127492995.9
38,              721299315.1,               87474964.5
38,             1128973615.9,              142392573.1
38,              825230080.4,              111178156.2
38,             1390655596.8,              191385232.4
38,             1379778968.2,              188078377.8
38,             1759789836.8,              224294172.7
38,              847999394.0,              115746734.7
38,             1351995825.4,              184650798.0
38,              860553160.5,              119276041.3
38,             1279120517.2,              173394431.7
38,             1184788311.8,              154118893.8
38,             1858237064.8,              240304990.7
38,             1263829320.4,              167830288.5
38,             1236038074.2,              164103462.4
38,             1404277301.4,              193766935.8
38,              771163477.6,               99832562.9
38,              760659386.7,               95987897.8
38,              963524147.1,              134378645.5
38,             1213794803.3,              160081861.0
38,             1103499213.5,              139173740.7
38,             1736577917.7,              216191478.0
38,             1105614826.8,              139893826.8
38,             1830478045.6,              233921885.9
38,             1398628834.0,              191771023.5
38,             1839196704.4,              236005258.8
38,             1095123956.8,              137355960.7
38,             1270771047.1,              169509324.7
38,             2064713071.8,              254678232.4
38,              912674127.6,              131095970.3
38,             1572224379.4,              202990749.3
38,              810493466.7,              109739327.3
38,             1269333232.5,              168084869.2
38,             1275654824.5,              171403083.9
38,             1110112176.6,              139901956.5
38,             1366606922.3,              186326322.3
38,             1690325177.6,              212085979.0
38,             1931959038.1,              247043755.3
38,             1287374390.5,              177438318.4
38,              952080250.5,              133027868.6
38,             1570000089.1,              201304943.9
38,             1835874173.8,              235659585.2
38,              775134790.1,               99966718.2
38,             1681692876.3,              210776312.1
38,             1173903432.5,              152742500.6
38,             1550472346.3,              196717360.6
38,             1721507894.4,              213579538.5
38,             1388152664.9,              188936606.0
38,             1201541396.4,              159632338.5
38,             1097953399.8,              138169260.5
38,             1320370512.9,              180384640.0
38,              881476410.7,              122228893.2
39,              548218359.2,               60294140.5
39,             2127524686.7,              265252302.8
39,              854324701.2,              116927725.4
39,             1858831238.8,              241564804.6
39,              548218359.2,               60294140.5
39,             1674215574.7,              208847523.7
39,              783339831.8,              104555514.9
39,              826871094.9,              111482659.1
39,             1159660641.0,              152194647.8
39,              739145396.7,               92948833.7
39,             1782136600.6,              226376752.9
39,              957832004.8,              135133888.4
39,              946079824.3,              133090219.4
39,             1095123956.8,              137355960.7
39,              800990993.3,              105863803.9
39,             1569384389.6,              200601263.3
39,              905999765.2,              127492995.9
39,              548218359.2,               60294140.5
39,             1747806600.7,              220624579.4
39,             1553482410.0,              199885247.7
39,              762132329.2,               97107311.0
39,             1110112176.6,              139901956.5
39,             2059338054.3,              253883368.5
39,              860553160.5,              119276041.3
39,             1117001134.2,              141289029.3
39,             1275654824.5,              171403083.9
39,              760659386.7,               95987897.8
39,             1690325177.6,              212085979.0
39,             1793673169.3,              231271002.8
39,              775134790.1,               99966718.2
39,             1858237064.8,              240304990.7
39,             1835874173.8,              235659585.2
39,             2106904583.0,              258413585.8
39,              771163477.6,               99832562.9
39,              682041338.0,               80289317.1
39,             1404277301.4,              193766935.8
39,             1759789836.8,              224294172.7
