TITLE="Farm Bathymetry"
VARIABLES="X"
"Y"
"Z"
ZONE T="Bathymetry_Data"
I=512
J=1
K=1
F=POINT
21200.0000 400.0000 -43.0000
21200.0000 1200.0000 -41.0000
21200.0000 2000.0000 -41.0000
21200.0000 2800.0000 -40.0000
21200.0000 3600.0000 -39.0000
21200.0000 4400.0000 -38.0000
21200.0000 5200.0000 -36.0000
21200.0000 6000.0000 -37.0000
21200.0000 6800.0000 -36.0000
21200.0000 7600.0000 -37.0000
21200.0000 8400.0000 -37.0000
21200.0000 9200.0000 -36.0000
21200.0000 10000.0000 -32.0000
21200.0000 10800.0000 -31.0000
21200.0000 11600.0000 -30.0000
21200.0000 12400.0000 -35.0000
22000.0000 400.0000 -42.0000
22000.0000 1200.0000 -40.0000
22000.0000 2000.0000 -39.0000
22000.0000 2800.0000 -38.0000
22000.0000 3600.0000 -37.0000
22000.0000 4400.0000 -36.0000
22000.0000 5200.0000 -36.0000
22000.0000 6000.0000 -37.0000
22000.0000 6800.0000 -37.0000
22000.0000 7600.0000 -37.0000
22000.0000 8400.0000 -36.0000
22000.0000 9200.0000 -33.0000
22000.0000 10000.0000 -30.0000
22000.0000 10800.0000 -30.0000
22000.0000 11600.0000 -30.0000
22000.0000 12400.0000 -31.0000
22800.0000 400.0000 -41.0000
22800.0000 1200.0000 -38.0000
22800.0000 2000.0000 -37.0000
22800.0000 2800.0000 -36.0000
22800.0000 3600.0000 -36.0000
22800.0000 4400.0000 -36.0000
22800.0000 5200.0000 -36.0000
22800.0000 6000.0000 -37.0000
22800.0000 6800.0000 -36.0000
22800.0000 7600.0000 -34.0000
22800.0000 8400.0000 -33.0000
22800.0000 9200.0000 -30.0000
22800.0000 10000.0000 -30.0000
22800.0000 10800.0000 -30.0000
22800.0000 11600.0000 -30.0000
22800.0000 12400.0000 -30.0000
23600.0000 400.0000 -39.0000
23600.0000 1200.0000 -36.0000
23600.0000 2000.0000 -35.0000
23600.0000 2800.0000 -36.0000
23600.0000 3600.0000 -36.0000
23600.0000 4400.0000 -36.0000
23600.0000 5200.0000 -36.0000
23600.0000 6000.0000 -36.0000
23600.0000 6800.0000 -34.0000
23600.0000 7600.0000 -32.0000
23600.0000 8400.0000 -30.0000
23600.0000 9200.0000 -30.0000
23600.0000 10000.0000 -29.0000
23600.0000 10800.0000 -29.0000
23600.0000 11600.0000 -29.0000
23600.0000 12400.0000 -29.0000
24400.0000 400.0000 -38.0000
24400.0000 1200.0000 -36.0000
24400.0000 2000.0000 -34.0000
24400.0000 2800.0000 -36.0000
24400.0000 3600.0000 -36.0000
24400.0000 4400.0000 -35.0000
24400.0000 5200.0000 -34.0000
24400.0000 6000.0000 -32.0000
24400.0000 6800.0000 -30.0000
24400.0000 7600.0000 -30.0000
